time,open,high,low,close,All Confimed,MAMA,FAMA,KAMA,Buy Signal,Sell Signal,ICHI BUY,ICHI SELL,5in1 → BULL,5in1 → BEAR,FINAL LONG,FINAL SHORT,GRACE LONG,GRACE SHORT,ADX
1755601200,115403.3,115654.6,115403.3,115511.6,,115700.55612727386,115769.69522585429,116702.6408979383,0,0,0,0,0,0,0,0,0,0,21.52952792677718
1755604800,115511.6,115615.5,115271,115603.4,,115699.88418842055,115769.45381674424,116702.591892503,0,0,0,0,0,0,0,0,0,0,21.579727945236908
1755608400,115603.4,115880.8,114884.7,115199.8,,115577.52241701113,115745.97270435933,116633.28833011969,0,0,0,0,0,0,0,0,0,0,23.1331692134436
1755612000,115199.8,115386.5,113760,113874.4,-1,115506.40478621806,115740.97086110307,116630.2768163419,0,0,0,0,0,0,0,0,0,0,25.779058709000104
1755615600,113874.4,114180,113549.1,113778.3,-1,115435.46648635529,115734.70041931096,116627.24131982109,0,1,0,0,0,0,0,0,0,0,29.012123286958346
1755619200,113778.3,113888.2,113322.6,113372.9,-1,115339.481331897,115725.5043120821,116623.09174043903,0,0,0,0,0,0,0,0,0,0,32.268306076397685
1755622800,113372.9,113589.2,113100,113507.4,-1,115249.70951867662,115713.84736198356,116618.82752221494,0,0,0,0,0,0,0,0,0,0,34.23499531370117
1755626400,113507.4,113507.9,112820,113054.6,-1,114138.76325045996,115315.27184651692,116109.47102486154,0,0,0,0,0,0,0,0,0,0,35.88892734692807
1755630000,113054.6,113545.8,112758.4,113123.9,-1,114090.29633941833,115286.02121649173,116105.52538697704,0,0,0,0,0,0,0,0,0,0,37.86436814522121
1755633600,113123.9,113571,112921.3,113571,,114066.89452594043,115258.5515683808,116102.4364630545,0,0,0,0,0,0,0,0,0,0,39.747181808420734
1755637200,113571,113587.2,113402.3,113423,,114041.47439558132,115234.52724518559,116099.74632361134,0,0,0,0,0,0,0,0,0,0,41.18446794860927
1755640800,113423,113443.5,113058.2,113167.6,,114005.24092207417,115209.04228210257,116096.57888134972,0,0,0,0,0,0,0,0,0,0,43.606010523388456
1755644400,113167.6,113194.3,112724.1,112871.8,-1,113965.98802400037,115187.51778923169,116093.93470414463,0,1,0,0,0,0,0,0,0,0,46.798590221803565
1755648000,112871.8,113321.9,112810.2,113216.4,,113921.39807817452,115149.85963067162,116087.30623548018,0,0,0,0,0,0,0,0,0,0,49.7651830064915
1755651600,113216.4,113412.7,112577.5,113015.5,-1,113887.86681106493,115126.50368183802,116084.51128839019,0,1,0,0,0,0,0,0,0,0,53.13469230207048
1755655200,113015.5,113512,112967.4,113453.3,,113768.11531263479,114939.34138766336,115935.97311381195,0,0,0,0,0,0,0,0,0,0,55.88026211394373
1755658800,113453.3,113657,113324,113531.5,,113707.78373214073,114782.33164260526,115816.96797682228,0,0,0,0,0,0,0,0,0,0,57.407257330488484
1755662400,113531.5,113716.4,113471.8,113645.7,,113706.08189021308,114767.58054042376,115815.75303014634,0,0,0,0,0,0,0,0,0,0,57.328283913071736
1755666000,113645.7,113778.8,113478.8,113729.3,,113706.74535998826,114752.42357706354,115814.50138038462,0,0,0,0,0,0,0,0,0,0,56.82080902210957
1755669600,113729.3,113752.9,113500,113661.8,,113705.33765996453,114736.0260794049,115812.99927573027,0,0,0,0,0,0,0,0,0,0,56.113451682790824
1755673200,113661.8,113844.9,113438.9,113503.8,,113633.20801403283,114538.67865412377,115613.60274757797,0,0,0,0,0,0,0,0,0,0,54.83933080631572
1755676800,113503.8,114049.5,113406.2,114010.3,,113643.17938593257,114526.8388954291,115612.75852689792,0,0,0,0,0,0,0,0,0,0,52.53955417278276
1755680400,114010.3,114010.4,113645.9,113707.8,,113644.8070102858,114515.73085662977,115611.83523874136,0,0,0,0,0,0,0,0,0,0,50.19148858729542
1755684000,113707.8,113874.7,113589.5,113794.1,,113645.06292291412,114514.98462293271,115611.82998874955,0,0,0,0,0,0,0,0,0,0,48.05817813653373
1755687600,113794.1,113869,113059.3,113668.3,,113645.1171437465,114513.96975908826,115611.81965239713,0,0,0,0,0,0,0,0,0,0,47.01473675225785
1755691200,113668.3,113949.6,113514.9,113659,,113645.20912598808,114511.09172920091,115611.7395121953,0,0,0,0,0,0,0,0,0,0,45.33232070938628
1755694800,113659,113659.1,112600,112689.3,,113493.45602487406,114430.31554988769,115549.3154903247,0,0,0,0,0,0,0,0,0,0,44.624709236165984
1755698400,112689.3,113861.4,112364.3,113466.1,,113493.25050382837,114426.79554672504,115549.2065761459,0,0,0,0,0,0,0,0,0,0,44.600963966517234
1755702000,113466.1,114339.6,113236,113357.5,,113492.67566937066,114424.8177850299,115549.16892333038,0,0,0,0,0,0,0,0,0,0,42.81295876263583
1755705600,113357.5,114318.4,113276.7,113852.5,,113510.8786613865,114401.70035639251,115545.04368881385,0,0,0,0,0,0,0,0,0,0,41.387710380459616
1755709200,113852.5,114452.4,113780.2,114201.9,,113526.92928073507,114391.5410336857,115544.41363135123,0,0,0,0,0,0,0,0,0,0,40.069885955395705
1755712800,114201.9,114280.1,113257.8,113498.3,,113526.77692233822,114389.23999659567,115544.35872577452,0,0,0,0,0,0,0,0,0,0,39.711468835652965
1755716400,113498.3,114338.5,113472.1,114284.6,,113542.74584582538,114380.32129200324,115543.9110133551,0,0,0,0,0,0,0,0,0,0,39.40590228974197
1755720000,114284.6,114391.2,114002.6,114386.8,,113695.6165372379,114318.31621285238,115512.51796745496,0,0,0,0,0,0,0,0,0,0,38.92934095643528
1755723600,114386.8,114472.8,114004.9,114355.4,,113709.66525816462,114311.83623276286,115512.09910459883,0,0,0,0,0,0,0,0,0,0,38.558933778053934
1755727200,114355.4,114622.5,114207.4,114587.6,,113726.0251237437,114306.37808733268,115511.835112517,0,0,0,0,0,0,0,0,0,0,38.49494752378582
1755730800,114587.6,114611.6,114204,114266.7,,113732.30500887473,114303.044186362,115511.68608014788,0,0,0,0,0,0,0,0,0,0,38.43766125576657
1755734400,114266.7,114491.2,114006.4,114287.7,,113789.47776074312,114276.61074143629,115500.01657139834,0,0,0,0,0,0,0,0,0,0,38.63680529079204
1755738000,114287.7,114725,113951.9,114725,,113803.61216272222,114273.03757568644,115499.86537856309,0,0,0,0,0,0,0,0,0,0,36.993672264319024
1755741600,114725,114818.2,113887.5,114038.7,,113804.84122884518,114271.81368363941,115499.8275009944,0,0,0,0,0,0,0,0,0,0,35.37524493091086
1755745200,114038.7,114525.2,113951.7,113961.6,,113814.90887080733,114257.14160490183,115493.88372133068,0,0,0,0,0,0,0,0,0,0,32.52121090435789
1755748800,113961.6,114039.7,113800,113805.3,,113814.87980886406,114256.47279649088,115493.8687385762,0,0,0,0,0,0,0,0,0,0,29.815961010369424
1755752400,113805.3,114014.8,113635.3,113989.7,,113822.27959142554,114247.283539557,115491.28664975484,0,0,0,0,0,0,0,0,0,0,29.05732516685427
1755756000,113989.7,113989.8,113615,113803.6,,113822.27696621853,114247.25367460407,115491.28661646791,0,0,0,0,0,0,0,0,0,0,28.34578740000327
1755759600,113803.6,113932.3,113577.5,113892.2,,113824.60582709822,114240.2153069539,115489.57134793306,0,0,0,0,0,0,0,0,0,0,28.144784255069965
1755763200,113892.2,113991,113576,113576.1,,113824.3127519262,114239.97005976134,115489.56871784761,0,0,0,0,0,0,0,0,0,0,26.93595167264358
1755766800,113576.1,113619.3,113298.9,113381.1,,113819.41052665548,114237.6442268943,115489.33851324848,0,0,0,0,0,0,0,0,0,0,26.59376037512927
1755770400,113381.1,113476.8,113227.1,113334.9,,113818.25977029963,114237.146188872,115489.32664688054,0,0,0,0,0,0,0,0,0,0,26.58336058176477
1755774000,113334.9,113535.2,112985.4,113136.8,,113815.58054750983,114236.31747650851,115489.29169850361,0,0,0,0,0,0,0,0,0,0,27.34573395689756
1755777600,113136.8,113417.2,112950.7,113099,,113710.86525892137,114197.92480676937,115445.43471817071,0,0,0,0,0,0,0,0,0,0,28.671721308989294
1755781200,113099,113724.6,113049.2,113481.3,,113678.98660217682,114161.89354277596,115412.63617348553,0,0,0,0,0,0,0,0,0,0,28.555634012066168
1755784800,113481.3,113994.2,112921.3,113299.3,,113677.36783377694,114160.86067132071,115412.59937995863,0,0,0,0,0,0,0,0,0,0,27.019234190819724
1755788400,113299.3,113407.9,112614.7,112801.4,,113647.6995041492,114152.17049225664,115410.5326190923,0,0,0,0,0,0,0,0,0,0,27.08794742678616
1755792000,112801.4,112976.4,112305.1,112383.6,-1,113593.76229432745,114140.25727654892,115407.12235001824,0,1,0,0,0,0,0,0,0,0,28.13059293871135
1755795600,112383.6,112597,112191,112412,,113544.81227849566,114127.925252494,115403.89169764255,0,0,0,0,0,0,0,0,0,0,29.39614964460664
1755799200,112412,112685.2,112224.6,112599.8,,113504.39192717678,114114.59027439801,115400.72128644775,0,0,0,0,0,0,0,0,0,0,29.938781848217754
1755802800,112599.8,112734.4,112001,112193.3,,113446.95651619414,114099.96665476712,115396.96714525596,0,0,0,0,0,0,0,0,0,0,30.552479682411334
1755806400,112193.3,112866.6,112058.5,112445.4,,113075.2541794595,113909.81861249771,115127.31242565515,0,0,0,0,0,0,0,0,0,0,30.595065254649572
1755810000,112445.4,112735.2,112094.4,112624.7,,113055.14625690963,113890.74689336252,115124.30418794372,0,0,0,0,0,0,0,0,0,0,30.546435486150816
1755813600,112624.7,112712.3,112414.2,112499.8,,113034.5266136361,113874.85144389125,115121.90476085877,0,0,0,0,0,0,0,0,0,0,30.763241450379358
1755817200,112499.8,112509.6,112270,112509.6,,113015.8334895129,113859.55623040034,115119.6666771243,0,0,0,0,0,0,0,0,0,0,30.648434992670307
1755820800,112509.6,112843.6,112474.6,112633.1,,112993.84004965582,113834.68242489833,115113.66299203497,0,0,0,0,0,0,0,0,0,0,28.982160437876576
1755824400,112633.1,112920.6,112322.1,112834.5,,112989.30810103059,113822.6603594693,115112.30637446966,0,0,0,0,0,0,0,0,0,0,27.229753052492892
1755828000,112834.5,113531.3,112778.7,113158.5,,113015.29826510373,113760.64949066643,115073.01242668346,0,0,0,0,0,0,0,0,0,0,24.55307544747176
1755831600,113158.5,113445.3,112885.6,112935.8,,113013.54378520837,113752.40539918706,115072.1885344265,0,0,0,0,0,0,0,0,0,0,23.31177250521662
1755835200,112935.8,113257.9,112704.9,112846.4,,112983.84624690295,113684.12791331916,115013.85272170947,0,0,0,0,0,0,0,0,0,0,22.593868740302504
1755838800,112846.4,113284.8,112843.2,113238.8,,112984.8672984028,113682.72769643477,115013.82518538422,0,0,0,0,0,0,0,0,0,0,21.121735489403765
1755842400,113238.8,113392.3,112844.3,112998.4,,112985.42405634612,113668.38357830947,115010.66421079084,0,0,0,0,0,0,0,0,0,0,19.311369876049714
1755846000,112998.4,113253.2,112944.2,113088.7,,112985.53719486367,113668.00955012439,115010.66192941331,0,0,0,0,0,0,0,0,0,0,17.27809306872556
1755849600,113088.7,113306.2,112942.1,112975.5,,112985.50943924769,113667.06589947066,115010.64679440165,0,0,0,0,0,0,0,0,0,0,15.76599951611504
1755853200,112975.5,113130.1,112808.3,113058.7,,112986.25170780958,113663.61363072341,115010.46587728657,0,0,0,0,0,0,0,0,0,0,13.291181983606018
1755856800,113058.7,113069.6,112521.6,112532.9,,112909.22573705821,113599.52711816411,114950.5810055576,0,0,0,0,0,0,0,0,0,0,12.172810719699655
1755860400,112532.9,112631.9,112176.2,112312.9,,112902.34380924152,113595.50417825994,114950.26907980493,0,0,0,0,0,0,0,0,0,0,11.967579193967046
1755864000,112312.9,112715.8,111665.8,112340.9,-1,112901.71999901919,113595.1187526341,114950.26589422087,0,0,0,0,0,0,0,0,0,0,12.76922596445573
1755867600,112340.9,112669.1,111927,112486.1,,112893.94267082217,113588.55834105017,114949.41910974497,0,0,0,0,0,0,0,0,0,0,13.218147634450066
1755871200,112486.1,116117.2,112470.6,115797.4,,113025.01101590757,113575.83846834162,114950.45510361558,0,0,0,0,0,0,0,0,0,0,15.372259260938025
1755874800,115797.4,117287.9,115792.5,116360.2,,113216.97199464722,113565.5109636851,114952.82403421753,0,0,0,0,0,0,0,0,0,0,17.83138850000426
1755878400,116360.2,116779,116099.1,116140.7,,113366.88044739769,113560.41876747001,114954.5509404405,0,0,0,0,0,0,0,0,0,0,21.14718314537069
1755882000,116140.7,117010.5,116140.6,117005.3,,113568.8273924604,113560.65212375348,114957.84865472873,0,0,0,0,0,0,0,0,0,0,24.5930518989338
1755885600,117005.3,117412,116733.6,116795.5,,115306.3598307801,114030.67560269212,115242.40119615564,0,0,0,0,0,0,0,0,0,0,28.765287086416553
1755889200,116795.5,116910.5,116500,116648.7,,115374.83252952699,114064.95828841893,115244.43187802852,0,0,0,0,0,0,0,0,0,0,32.42882623889863
1755892800,116648.7,117100.3,116561.9,117047.9,,115462.86898088153,114101.73716878296,115247.14347408542,0,0,0,0,0,0,0,0,0,0,35.88192823085205
1755896400,117047.9,117172.9,116816.9,117017.7,,115542.00667883229,114138.39054527611,115249.69275396355,0,0,0,0,0,0,0,0,0,0,39.38166413310468
1755900000,117017.7,117042,116550.4,116752.2,,115595.30216721237,114170.47088114459,115251.46474281757,0,0,0,0,0,0,0,0,0,0,42.12253324297784
1755903600,116752.2,116935.1,116669.8,116935.1,,115661.28644740037,114207.18178991946,115253.78485170972,0,0,0,0,0,0,0,0,0,0,45.37065466578581
1755907200,116935.1,117024.8,116722.1,116861.1,,115720.71682419551,114244.66676297411,115256.01694814306,0,0,0,0,0,0,0,0,0,0,47.86399475653218
1755910800,116861.1,116872,116300.2,116440.5,,116004.06181257332,114590.96255498362,115374.42333929978,0,0,0,0,0,0,0,0,0,0,48.4652549190954
1755914400,116440.5,116545.1,115478.1,115925.5,,116000.37730603843,114624.01294989263,115375.25020660111,0,0,0,0,0,0,0,0,0,0,46.50063072953041
1755918000,115925.5,116034.6,115452.4,115567.3,,115988.0046670801,114643.49697367269,115375.36537299604,0,0,0,0,0,0,0,0,0,0,44.49233070953663
1755921600,115567.3,115970.5,115553.8,115923.5,,115966.68344017153,114862.17850612316,115417.09289227061,0,0,0,0,0,0,0,0,0,0,42.169512113379774
1755925200,115923.5,116037.6,115792.5,115946.2,,115964.87158298344,114910.94771580753,115419.99326995271,0,0,0,0,0,0,0,0,0,0,39.23072274739794
1755928800,115946.2,116017.1,115681.8,115778.3,,115957.74839565798,114930.9308161698,115420.33518674882,0,0,0,0,0,0,0,0,0,0,36.06561547947002
1755932400,115778.3,115913.9,115653.5,115792.4,,115950.81211568098,114952.32256360272,115420.74407412285,0,0,0,0,0,0,0,0,0,0,32.710343490558664
1755936000,115792.4,115854.3,115593.1,115735.3,,115942.02343860053,114972.5027779937,115421.07561295193,0,0,0,0,0,0,0,0,0,0,29.003040452343946
1755939600,115735.3,115782.9,115594.5,115764.4,,115934.92867260889,114991.72373937242,115421.42642221159,0,0,0,0,0,0,0,0,0,0,25.76290882397459
1755943200,115764.4,115772.3,115564.4,115564.4,,115933.23460289581,114993.87604924254,115421.42927577898,0,0,0,0,0,0,0,0,0,0,22.32807694552835
1755946800,115564.4,115623.1,115229.3,115311.3,,115796.94562243464,115081.86724064764,115417.23617035455,0,0,0,0,0,0,0,0,0,0,18.831823399680676
1755950400,115311.3,115489.8,115173.5,115210.4,,115680.04864680298,115141.47521876909,115410.57648870653,0,0,0,0,0,0,0,0,0,0,16.04581740645587
1755954000,115210.4,115210.5,114727.9,114864.7,,115259.38455585421,115171.8917922765,115330.56977434625,0,0,0,0,0,0,0,0,0,0,14.17801158489039
1755957600,114864.7,115115.3,114632,114641.8,,114939.81225871017,115111.846419575,115229.2311098609,0,0,0,0,0,0,0,0,0,0,12.410152492921066
1755961200,114641.8,114957.4,114567.2,114822.4,,114888.70760700676,115063.28491746659,115182.05376480837,0,0,0,0,0,0,0,0,0,0,11.743670209941685
1755964800,114822.4,115107.1,114688.6,115022,,114895.46478386948,115059.03114762131,115181.82453136158,0,0,0,0,0,0,0,0,0,0,12.172227291152145
1755968400,115022,115190.3,114946.5,115105.3,,114905.37461908773,115055.40279841935,115181.72494234644,0,0,0,0,0,0,0,0,0,0,12.389248208655749
1755972000,115105.3,115212.5,115050,115157.9,,114915.86859054057,115052.5035492649,115181.69912018631,0,0,0,0,0,0,0,0,0,0,12.535771045400267
1755975600,115157.9,115188.5,115047.8,115149.1,,114927.24231534655,115049.4493148315,115181.65479229599,0,0,0,0,0,0,0,0,0,0,12.58475098306843
1755979200,115149.1,115343.4,115114.5,115336.3,,114943.76236931307,115047.31519767758,115181.81543989557,0,0,0,0,0,0,0,0,0,0,12.331518069501241
1755982800,115336.3,115336.3,115006.6,115032.5,,114947.17722073996,115045.38841469507,115181.6712245328,0,0,0,0,0,0,0,0,0,0,12.451885090752716
1755986400,115032.5,115331.1,115032.5,115331.1,,115013.46925536469,115042.63267040244,115185.39036893332,0,0,0,0,0,0,0,0,0,0,12.706928535571198
1755990000,115331.1,115443.6,115253.5,115432.9,,115015.23860539855,115042.574890077,115185.39458961505,0,0,0,0,0,0,0,0,0,0,12.540826832788168
1755993600,115432.9,115560.1,115318.6,115387.2,,115022.17593441697,115042.38466298745,115185.45230526326,0,0,0,0,0,0,0,0,0,0,12.232695868629467
1755997200,115387.2,115583.8,115189.2,115481.1,,115029.41948085545,115042.28234333819,115185.51479247912,0,0,0,0,0,0,0,0,0,0,12.194063637279779
1756000800,115481.1,115685,115005.3,115012.4,,115029.01808838779,115042.12592928327,115185.43987304407,0,0,0,0,0,0,0,0,0,0,12.626198298451886
1756004400,115012.4,115174.2,114950.7,115037.3,,115030.93739338071,115040.82947661469,115179.22076966445,0,0,0,0,0,0,0,0,0,0,12.309486074896807
1756008000,115037.3,115285.4,115037.3,115167.7,,115033.26739864895,115040.76505958603,115179.21797114851,0,0,0,0,0,0,0,0,0,0,11.347312339934017
1756011600,115167.7,115217.4,114936.9,114999.6,,115032.52548582446,115040.67427375632,115179.14890931048,0,0,0,0,0,0,0,0,0,0,10.60121873760225
1756015200,114999.6,115085.1,114850.2,114875.1,,115029.32930935311,115040.55910654529,115179.04773330102,0,0,0,0,0,0,0,0,0,0,10.603672186462065
1756018800,114875.1,115133.4,114867.9,114899.8,,115012.49749364628,115038.73585936242,115174.9252035842,0,0,0,0,0,0,0,0,0,0,10.633901203768682
1756022400,114899.8,114990.8,114762.7,114843.7,,115010.51478949432,115038.57011628416,115174.88471473676,0,0,0,0,0,0,0,0,0,0,11.097661001621415
1756026000,114843.7,115063,114685.3,114851.2,,115010.43752722978,115038.56329460884,115174.88463897744,0,0,0,0,0,0,0,0,0,0,11.814028259439842
1756029600,114851.2,114995.9,114609,114805.6,,114997.56445058757,115037.27500220347,115173.51635727331,0,0,0,0,0,0,0,0,0,0,13.308831610292682
1756033200,114805.6,114910.9,114634,114746,,114996.79115357199,115037.2127795022,115173.51244081775,0,0,0,0,0,0,0,0,0,0,14.490125639113595
1756036800,114746,114846,114603.5,114681.7,,114992.22855965851,115036.8870884675,115173.42371069061,0,0,0,0,0,0,0,0,0,0,15.779692086450853
1756040400,114681.7,114878.3,114566.8,114567.9,,114896.44003241308,115021.03473025453,115149.13930602623,0,0,0,0,0,0,0,0,0,0,17.62420301821775
1756044000,114567.9,114676.5,114359.9,114525.1,,114886.52844254844,115019.23964887144,115148.80546844531,0,0,0,0,0,0,0,0,0,0,20.369103313127557
1756047600,114525.1,114910.8,114411.7,114411.7,,114745.08120431009,114978.40494801107,115101.42932076866,0,0,0,0,0,0,0,0,0,0,21.42858196616691
1756051200,114411.7,114553.7,114256.9,114273.3,,114538.41202925792,114882.03297227659,115004.50423794676,0,0,0,0,0,0,0,0,0,0,22.420717457582914
1756054800,114273.3,114585.9,114240,114424.3,,114507.88914413405,114831.99464958411,114973.35375031577,0,0,0,0,0,0,0,0,0,0,23.0590413506472
1756058400,114424.3,114924.7,114307.2,114634.1,,114521.82380429817,114814.8720126595,114970.43226989677,0,0,0,0,0,0,0,0,0,0,22.500430968192507
1756062000,114634.1,114797.7,110577.2,112615.8,-1,114390.90926915033,114800.31215108764,114965.64361725691,0,0,0,0,0,0,0,0,0,0,26.459934137612695
1756065600,112615.8,113010.9,111675,112788.7,,114292.45487924595,114784.70845348695,114961.6987054362,0,0,0,0,0,0,0,0,0,0,30.134856947558397
1756069200,112788.7,113420.7,112380.1,112994.7,,113549.10394583341,114430.832779898,114633.06081516678,0,0,0,0,0,0,0,0,0,0,33.060874785668446
1756072800,112994.7,113502.9,112626.3,113457.6,,113544.03937141069,114406.2915911331,114630.63559899267,0,0,0,0,0,0,0,0,0,0,35.43330272013607
1756076400,113457.6,113699.6,113360.5,113496.5,,113527.19672632686,114250.56506001175,114534.24688041332,0,0,0,0,0,0,0,0,0,0,37.08518164239105
1756080000,113496.5,113518.9,112162.9,112659.9,,113484.17158923471,114231.5553121678,114531.63864561013,0,0,0,0,0,0,0,0,0,0,39.31651348126028
1756083600,112659.9,113146.9,112614.6,113073.1,,113469.23037049879,114217.70120013523,114530.34848725595,0,0,0,0,0,0,0,0,0,0,41.547845320129504
1756087200,113073.1,113630.5,113064.3,113412.5,,113467.72591300149,114207.75673887397,114529.7569893615,0,0,0,0,0,0,0,0,0,0,42.628374112894676
1756090800,113412.5,113665.9,112900,112913.8,,113449.35790286289,114195.18260469647,114528.52049354288,0,0,0,0,0,0,0,0,0,0,43.70684620427486
1756094400,112913.8,113065.2,112608.8,112765,,113215.45488362858,114027.75466163724,114386.90607646729,0,0,0,0,0,0,0,0,0,0,44.33165322501551
1756098000,112765,112863.2,112333.1,112333.1,,112873.96158752096,113804.48134654787,114186.81277245999,0,0,0,0,0,0,0,0,0,0,46.5945162237879
1756101600,112333.1,112464.1,111777,111931.1,-1,112834.46903162707,113784.1664529984,114184.33934089786,0,1,0,0,0,0,0,0,0,0,48.7061746894428
1756105200,111931.1,112171.7,111288.9,111522.1,,112247.82346084152,113440.78406975258,113863.59235680585,0,0,0,0,0,0,0,0,0,0,51.291177227851314
1756108800,111522.1,111837.1,110987.4,111418.6,,111874.67118813566,113088.40705156246,113566.21440084989,0,0,0,0,0,0,0,0,0,0,55.70495244558088
1756112400,111418.6,111847,111265.2,111802.3,,111872.01004685625,113066.04314981663,113564.62578804126,0,0,0,0,0,0,0,0,0,0,55.23799540816811
1756116000,111802.3,111812.4,110951.9,111005,,111831.50846522738,113037.20807029083,113561.16338037778,0,0,0,0,0,0,0,0,0,0,54.94604667087045
1756119600,111005,111293.7,110942,111224.5,-1,111808.42681951437,113013.84571612779,113558.94735428634,0,1,0,0,0,0,0,0,0,0,55.63599020889466
1756123200,111224.5,111696.4,111073.5,111594.8,-1,111801.78391999303,112995.0006929615,113557.59279279129,0,0,0,0,0,0,0,0,0,0,55.46305594848733
1756126800,111594.8,111758.1,110592.1,111497.2,,111791.36900939164,112974.42226521378,113555.93706776078,0,0,0,0,0,0,0,0,0,0,56.11605167920096
1756130400,111497.2,112325.8,111321.1,112268.3,,111803.7388056728,112959.24070206378,113555.28097656246,0,0,0,0,0,0,0,0,0,0,54.65332141807804
1756134000,112268.3,112579.1,111843.6,112200.5,,111826.71644146145,112926.44675654439,113550.99649024518,0,0,0,0,0,0,0,0,0,0,52.672776628128645
1756137600,112200.5,112942.5,112031.2,112508,,111829.33407282985,112924.33909040481,113550.98167887786,0,0,0,0,0,0,0,0,0,0,51.033887711537325
1756141200,112508,112807.8,112166.7,112435.8,,111876.59544104405,112883.51420957631,113544.72672384423,0,0,0,0,0,0,0,0,0,0,49.26325615950288
1756144800,112435.8,112619.4,112252.3,112400,,111884.80254372393,112875.68419639723,113544.48767292814,0,0,0,0,0,0,0,0,0,0,47.263657501436015
1756148400,112400,112434.8,110646.9,110703.5,,111845.5354533138,112858.56286535233,113542.30531651633,0,0,0,0,0,0,0,0,0,0,46.72065570814255
1756152000,110703.5,111097.1,109397.3,109562.4,-1,111764.31237659717,112839.0987570651,113538.90089964772,0,1,0,0,0,0,0,0,0,0,46.59018481284386
1756155600,109562.4,110282.4,109273,109889.6,-1,111695.08356230984,112817.97583270395,113535.59252583042,0,0,0,0,0,0,0,0,0,0,46.23743574669662
1756159200,109889.6,110596.4,109889.6,110144.8,,111635.74140905905,112795.34889591254,113532.34402959624,0,0,0,0,0,0,0,0,0,0,45.12690029682476
1756162800,110144.8,110275,109789.2,110116.2,,111108.7450232232,112502.88100397319,113251.60004935898,0,0,0,0,0,0,0,0,0,0,44.10797639645835
1756166400,110116.2,110116.2,108915,109100.9,-1,111026.3890107573,112472.60028220616,113247.18747187556,0,1,0,0,0,0,0,0,0,0,43.44576222629566
1756170000,109100.9,109911.9,108690.7,109901.5,-1,110996.98308804817,112453.31309709513,113245.45976873038,0,0,0,0,0,0,0,0,0,0,42.898840734609294
1756173600,109901.5,110024.9,109505.1,109717.3,,110965.7967998456,112435.18747193633,113243.8438981269,0,0,0,0,0,0,0,0,0,0,43.17536444447946
1756177200,109717.3,109931.2,109427.6,109880,,110945.62201539912,112421.34894247628,113242.88832514564,0,0,0,0,0,0,0,0,0,0,43.136548534066286
1756180800,109880,110247.2,109880,110104.4,,110933.28153839783,112410.43418915299,113242.30836786577,0,0,0,0,0,0,0,0,0,0,43.7054101890136
1756184400,110104.4,110380.5,110088.8,110199.4,,110797.60076723577,112261.34304092803,113156.63935591736,0,0,0,0,0,0,0,0,0,0,44.51048928184507
1756188000,110199.4,110352.9,109908.3,109998.4,,110787.63649488763,112252.15610443597,113156.20772140891,0,0,0,0,0,0,0,0,0,0,46.174662132177026
1756191600,109998.4,110543.4,109761,110301.2,,110782.13039801591,112243.83630932546,113155.88215628645,0,0,0,0,0,0,0,0,0,0,47.41352023300076
1756195200,110301.2,110457.2,110000,110098.1,,110653.9918825885,112094.92457587508,113067.73805644922,0,0,0,0,0,0,0,0,0,0,48.6523783338245
1756198800,110098.1,110417,110031.6,110159.3,,110645.67020140315,112082.73493492349,113067.04765884153,0,0,0,0,0,0,0,0,0,0,48.227294258006744
1756202400,110159.3,110420.1,110063.4,110218.9,,110633.59277796207,112062.22986756125,113065.36651232744,0,0,0,0,0,0,0,0,0,0,47.00286114084057
1756206000,110218.9,110230.4,109568.4,109878.1,,110610.24476567247,112039.79354057567,113063.19049445506,0,0,0,0,0,0,0,0,0,0,46.27257418552266
1756209600,109878.1,110816.6,109609.1,110209.7,,110488.1351694522,111803.27518681365,112872.67703334682,0,0,0,0,0,0,0,0,0,0,44.6929853261658
1756213200,110209.7,110268.3,109385.3,110080.8,,110475.50582714798,111782.69158023871,112870.7608250122,0,0,0,0,0,0,0,0,0,0,43.33307840398104
1756216800,110080.8,110554,109797.3,110370.6,,110448.38395015882,111610.20865725637,112744.06057213845,0,0,0,0,0,0,0,0,0,0,40.802842393113956
1756220400,110370.6,110564.9,109549.8,109669.2,,110436.62656508845,111601.35435746843,112743.46211818524,0,0,0,0,0,0,0,0,0,0,38.495191459336944
1756224000,109669.2,110163.1,109444.2,110163.1,,110410.15653663024,111543.71637227539,112721.57888092028,0,0,0,0,0,0,0,0,0,0,36.56177116842433
1756227600,110163.1,110213.6,109579.3,109986.9,,110409.47653628324,111542.80524224517,112721.57193528868,0,0,0,0,0,0,0,0,0,0,34.454973858052774
1756231200,109986.9,110981.6,109959,110700.6,,110434.31328048625,111495.5206109176,112708.0906723801,0,0,0,0,0,0,0,0,0,0,31.37838204272945
1756234800,110700.6,111163.5,110502.2,111112.2,,110444.10154881289,111487.92968782723,112707.80424652023,0,0,0,0,0,0,0,0,0,0,28.547301148626474
1756238400,111112.2,111376.1,110909.8,111325.7,,110765.85027489575,111356.16440912889,112584.76907641182,0,0,0,0,0,0,0,0,0,0,25.93118389700962
1756242000,111325.7,111591,111107.1,111586,,110790.71738816569,111347.59217244574,112584.10818549758,0,0,0,0,0,0,0,0,0,0,24.103849038164096
